timestamp,area,TDS,hardness,Ca,Mg,pH,turbidity,chlorine
2025-10-27 20:55:51,Sarjapur,908.42,269.02,90.0,45.0,7.35,1.96,0.01
2025-10-27 21:40:51,Sarjapur,841.76,105.86,90.0,45.0,8.05,3.06,0.01
2025-10-27 22:25:51,Sarjapur,531.54,386.09,95.66,45.0,7.7,4.12,0.01
2025-10-27 23:10:51,Sarjapur,957.08,151.95,90.0,45.0,7.72,1.94,0.03
2025-10-27 23:55:51,Sarjapur,717.38,405.21,121.63,45.0,7.92,1.76,0.04
2025-10-28 00:40:51,Sarjapur,610.92,294.93,90.0,45.0,8.2,3.18,0.02
2025-10-28 01:25:51,Sarjapur,691.41,351.26,91.49,45.0,7.38,2.48,0.02
2025-10-28 02:10:51,Sarjapur,392.46,233.73,90.0,45.0,7.57,2.13,0.02
2025-10-28 02:55:51,Sarjapur,742.24,311.35,94.04,45.0,7.99,2.73,0.01
2025-10-28 03:40:51,Sarjapur,362.94,130.72,90.0,45.0,7.36,4.13,0.0
2025-10-28 04:25:51,Sarjapur,784.28,172.94,90.0,45.0,7.13,3.94,0.02
2025-10-28 05:10:51,Sarjapur,1009.98,214.1,90.0,45.0,7.91,3.64,0.03
2025-10-28 05:55:51,Sarjapur,622.2,212.92,90.0,45.0,7.77,2.45,0.02
2025-10-28 06:40:51,Sarjapur,942.61,226.26,90.0,45.0,7.73,2.03,0.01
2025-10-28 07:25:51,Sarjapur,947.45,228.76,90.0,45.0,7.42,3.9,0.01
2025-10-28 08:10:51,Sarjapur,370.19,171.01,90.0,45.0,8.25,4.15,0.02
2025-10-28 08:55:51,Sarjapur,485.54,371.13,116.56,45.0,7.15,3.83,0.02
2025-10-28 09:40:51,Sarjapur,904.61,247.95,90.0,45.0,7.16,1.37,0.04
2025-10-28 10:25:51,Sarjapur,987.57,330.57,96.25,45.0,7.78,1.51,0.03
2025-10-28 11:10:51,Sarjapur,569.96,92.05,90.0,45.0,8.11,3.76,0.03
2025-10-28 11:55:51,Sarjapur,1015.43,298.53,90.0,45.0,7.14,1.87,0.03
2025-10-28 12:40:51,Sarjapur,851.8,96.22,90.0,45.0,8.14,4.16,0.01
2025-10-28 13:25:51,Sarjapur,271.28,144.42,90.0,45.0,8.3,1.62,0.04
2025-10-28 14:10:51,Sarjapur,386.51,283.54,90.0,45.0,7.75,1.26,0.01
2025-10-28 14:55:51,Sarjapur,348.04,278.45,90.0,45.0,7.13,4.05,0.01
2025-10-28 15:40:51,Sarjapur,1000.21,431.27,136.72,45.0,7.97,3.5,0.03
2025-10-28 16:25:51,Sarjapur,776.99,221.21,90.0,45.0,8.16,1.62,0.02
2025-10-28 17:10:51,Sarjapur,250.31,138.73,90.0,45.0,8.21,3.69,0.02
2025-10-28 17:55:51,Sarjapur,516.4,308.58,98.39,45.0,7.76,1.92,0.04
2025-10-28 18:40:51,Sarjapur,756.55,259.61,90.0,45.0,8.19,3.9,0.03
2025-10-28 19:25:51,Sarjapur,775.95,305.58,90.0,45.0,7.13,3.17,0.02
2025-10-28 20:10:51,Sarjapur,908.27,373.01,109.68,45.0,7.64,3.9,0.03
2025-10-28 20:55:51,Sarjapur,206.96,375.19,119.91,45.0,8.22,3.13,0.01
2025-10-28 21:40:51,Sarjapur,1040.28,204.38,90.0,45.0,8.17,3.64,0.01
2025-10-28 22:25:51,Sarjapur,623.27,419.23,126.42,45.0,7.97,2.9,0.02
2025-10-28 23:10:51,Sarjapur,518.76,120.07,90.0,45.0,8.04,3.44,0.0
2025-10-28 23:55:51,Sarjapur,798.87,87.87,90.0,45.0,7.9,1.65,0.04
2025-10-29 00:40:51,Sarjapur,987.27,369.01,101.6,45.0,8.12,4.03,0.02
2025-10-29 01:25:51,Sarjapur,1019.7,423.53,124.58,45.0,7.42,3.16,0.03
2025-10-29 02:10:51,Sarjapur,771.69,387.84,97.81,45.0,7.34,2.68,0.01
2025-10-29 02:55:51,Sarjapur,370.08,156.07,90.0,45.0,8.04,1.25,0.02
2025-10-29 03:40:51,Sarjapur,866.93,271.78,90.0,45.0,7.94,3.73,0.02
2025-10-29 04:25:51,Sarjapur,243.93,373.96,90.88,45.0,8.01,1.91,0.0
2025-10-29 05:10:51,Sarjapur,655.04,305.23,90.1,45.0,7.37,1.94,0.02
2025-10-29 05:55:51,Sarjapur,452.77,123.61,90.0,45.0,7.24,4.1,0.01
2025-10-29 06:40:51,Sarjapur,736.61,271.9,90.0,45.0,7.22,1.37,0.04
2025-10-29 07:25:51,Sarjapur,1080.41,275.34,90.0,45.0,7.79,1.71,0.03
2025-10-29 08:10:51,Sarjapur,468.72,322.6,91.14,45.0,7.29,1.22,0.01
2025-10-29 08:55:51,Sarjapur,403.96,206.73,90.0,45.0,7.95,2.43,0.0
2025-10-29 09:40:51,Sarjapur,1062.94,351.68,110.38,45.0,7.6,2.76,0.02
2025-10-29 10:25:51,Sarjapur,716.36,379.97,113.43,45.0,7.99,1.97,0.01
2025-10-29 11:10:51,Sarjapur,1062.42,202.87,90.0,45.0,7.9,1.63,0.01
2025-10-29 11:55:51,Sarjapur,523.49,423.01,131.76,45.0,7.7,1.58,0.01
2025-10-29 12:40:51,Sarjapur,416.89,244.87,90.0,45.0,8.23,2.24,0.04
2025-10-29 13:25:51,Sarjapur,273.23,290.77,90.0,45.0,7.66,3.31,0.01
2025-10-29 14:10:51,Sarjapur,561.31,358.45,105.14,45.0,7.94,4.16,0.03
2025-10-29 14:55:51,Sarjapur,457.65,388.15,123.23,45.0,7.43,1.75,0.01
2025-10-29 15:40:51,Sarjapur,436.53,316.85,99.01,45.0,7.51,3.04,0.03
2025-10-29 16:25:51,Sarjapur,926.5,360.23,98.12,45.0,7.34,2.78,0.03
2025-10-29 17:10:51,Sarjapur,220.83,277.24,90.0,45.0,7.42,2.67,0.02
2025-10-29 17:55:51,Sarjapur,846.26,385.08,119.66,45.0,7.61,2.06,0.04
2025-10-29 18:40:51,Sarjapur,392.38,213.55,90.0,45.0,7.86,1.52,0.02
2025-10-29 19:25:51,Sarjapur,599.89,178.17,90.0,45.0,8.28,1.88,0.01
2025-10-29 20:10:51,Sarjapur,1069.78,278.94,90.0,45.0,7.82,1.41,0.02
2025-10-29 20:55:51,Sarjapur,295.83,233.87,90.0,45.0,7.88,3.35,0.03
2025-10-29 21:40:51,Sarjapur,1042.37,240.55,90.0,45.0,8.16,3.63,0.01
2025-10-29 22:25:51,Sarjapur,416.5,402.12,121.98,45.0,7.68,3.72,0.03
2025-10-29 23:10:51,Sarjapur,333.25,340.14,107.58,45.0,7.68,3.15,0.01
2025-10-29 23:55:51,Sarjapur,494.84,408.07,131.73,45.0,7.81,3.85,0.04
2025-10-30 00:40:51,Sarjapur,847.03,207.25,90.0,45.0,8.11,3.28,0.01
2025-10-30 01:25:51,Sarjapur,1066.71,220.29,90.0,45.0,7.73,3.34,0.0
2025-10-30 02:10:51,Sarjapur,691.24,328.8,99.86,45.0,7.86,2.07,0.04
2025-10-30 02:55:51,Sarjapur,553.71,377.32,103.4,45.0,7.14,3.63,0.0
2025-10-30 03:40:51,Sarjapur,628.74,383.93,95.93,45.0,8.27,3.55,0.04
2025-10-30 04:25:51,Sarjapur,855.99,168.5,90.0,45.0,7.78,3.87,0.03
2025-10-30 05:10:51,Sarjapur,934.21,307.15,90.0,45.0,7.82,2.34,0.02
2025-10-30 05:55:51,Sarjapur,752.92,226.31,90.0,45.0,7.85,2.05,0.03
2025-10-30 06:40:51,Sarjapur,723.59,172.28,90.0,45.0,7.65,2.27,0.0
2025-10-30 07:25:51,Sarjapur,839.13,207.56,90.0,45.0,7.42,3.82,0.03
2025-10-30 08:10:51,Sarjapur,317.15,412.23,103.77,45.0,7.14,1.75,0.0
2025-10-30 08:55:51,Sarjapur,580.92,112.15,90.0,45.0,7.42,3.71,0.01
2025-10-30 09:40:51,Sarjapur,238.61,338.99,90.0,45.0,7.29,3.35,0.02
2025-10-30 10:25:51,Sarjapur,660.86,419.07,119.76,45.0,7.34,1.94,0.01
2025-10-30 11:10:51,Sarjapur,789.55,298.31,93.18,45.0,7.47,3.31,0.02
2025-10-30 11:55:51,Sarjapur,473.52,438.23,125.92,45.0,7.58,1.64,0.0
2025-10-30 12:40:51,Sarjapur,454.27,438.91,113.98,45.0,7.95,3.06,0.0
2025-10-30 13:25:51,Sarjapur,416.26,328.55,90.0,45.0,8.28,2.62,0.01
2025-10-30 14:10:51,Sarjapur,691.53,306.22,90.98,45.0,7.62,3.31,0.01
2025-10-30 14:55:51,Sarjapur,566.83,140.88,90.0,45.0,7.22,3.71,0.04
2025-10-30 15:40:51,Sarjapur,389.0,135.36,90.0,45.0,7.41,2.17,0.01
2025-10-30 16:25:51,Sarjapur,473.25,132.14,90.0,45.0,8.19,3.11,0.0
2025-10-30 17:10:51,Sarjapur,776.46,215.67,90.0,45.0,7.92,3.63,0.0
2025-10-30 17:55:51,Sarjapur,377.91,362.6,98.76,45.0,7.39,3.59,0.0
2025-10-30 18:40:51,Sarjapur,852.08,166.85,90.0,45.0,7.96,3.34,0.04
2025-10-30 19:25:51,Sarjapur,486.11,160.4,90.0,45.0,8.24,3.78,0.01
2025-10-30 20:10:51,Sarjapur,607.24,344.77,90.0,45.0,7.86,1.7,0.03
2025-10-30 20:55:51,Sarjapur,273.32,242.34,90.0,45.0,8.13,1.32,0.02
2025-10-30 21:40:51,Sarjapur,534.44,251.6,90.0,45.0,7.47,4.0,0.03
2025-10-30 22:25:51,Sarjapur,591.21,114.04,90.0,45.0,7.7,2.99,0.02
2025-10-30 23:10:51,Sarjapur,1081.52,208.16,90.0,45.0,7.41,2.38,0.0
2025-10-30 23:55:51,Sarjapur,1099.34,193.41,90.0,45.0,7.19,2.87,0.03
2025-10-31 00:40:51,Sarjapur,305.5,103.39,90.0,45.0,7.98,1.67,0.03
2025-10-31 01:25:51,Sarjapur,992.41,418.78,131.14,45.0,7.86,2.41,0.01
2025-10-31 02:10:51,Sarjapur,694.26,235.98,90.0,45.0,7.48,1.65,0.01
2025-10-31 02:55:51,Sarjapur,376.77,412.81,117.12,45.0,7.35,3.25,0.0
2025-10-31 03:40:51,Sarjapur,420.32,413.65,102.51,45.0,7.49,3.18,0.02
2025-10-31 04:25:51,Sarjapur,244.23,401.6,105.87,45.0,8.0,3.96,0.02
2025-10-31 05:10:51,Sarjapur,305.47,354.71,97.36,45.0,7.29,3.42,0.02
2025-10-31 05:55:51,Sarjapur,993.3,121.27,90.0,45.0,7.81,2.39,0.0
2025-10-31 06:40:51,Sarjapur,427.36,316.1,90.0,45.0,7.81,3.76,0.03
2025-10-31 07:25:51,Sarjapur,487.94,145.67,90.0,45.0,8.13,3.05,0.02
2025-10-31 08:10:51,Sarjapur,219.03,119.43,90.0,45.0,7.4,3.9,0.03
2025-10-31 08:55:51,Sarjapur,909.86,437.94,124.06,45.0,7.75,3.61,0.01
2025-10-31 09:40:51,Sarjapur,246.0,271.29,90.0,45.0,7.25,2.8,0.01
2025-10-31 10:25:51,Sarjapur,391.9,103.76,90.0,45.0,7.9,1.67,0.0
2025-10-31 11:10:51,Sarjapur,670.64,442.31,140.03,45.0,7.35,4.0,0.04
2025-10-31 11:55:51,Sarjapur,881.81,275.08,90.0,45.0,8.23,3.04,0.03
2025-10-31 12:40:51,Sarjapur,433.72,401.66,116.55,45.0,8.02,2.12,0.03
2025-10-31 13:25:51,Sarjapur,757.68,216.39,90.0,45.0,8.22,2.45,0.0
2025-10-31 14:10:51,Sarjapur,905.4,373.5,101.98,45.0,7.89,1.4,0.02
2025-10-31 14:55:51,Sarjapur,1065.66,123.86,90.0,45.0,7.2,3.06,0.02
2025-10-31 15:40:51,Sarjapur,859.58,178.54,90.0,45.0,7.28,2.67,0.0
2025-10-31 16:25:51,Sarjapur,738.3,398.41,119.62,45.0,7.14,2.79,0.03
2025-10-31 17:10:51,Sarjapur,1063.02,113.61,90.0,45.0,7.87,2.12,0.03
2025-10-31 17:55:51,Sarjapur,228.5,98.2,90.0,45.0,7.9,2.47,0.01
2025-10-31 18:40:51,Sarjapur,906.05,177.65,90.0,45.0,7.44,3.21,0.03
2025-10-31 19:25:51,Sarjapur,527.87,172.5,90.0,45.0,7.25,1.95,0.01
2025-10-31 20:10:51,Sarjapur,535.16,269.23,90.0,45.0,7.88,2.76,0.01
2025-10-31 20:55:51,Sarjapur,520.86,249.41,90.0,45.0,7.45,1.33,0.02
2025-10-31 21:40:51,Sarjapur,344.18,127.7,90.0,45.0,8.23,2.48,0.02
2025-10-31 22:25:51,Sarjapur,846.38,438.57,115.81,45.0,7.88,4.12,0.01
2025-10-31 23:10:51,Sarjapur,732.39,386.5,102.37,45.0,7.27,4.18,0.01
2025-10-31 23:55:51,Sarjapur,810.9,394.71,106.79,45.0,8.29,3.21,0.04
2025-11-01 00:40:51,Sarjapur,757.53,303.99,93.87,45.0,7.14,2.45,0.02
2025-11-01 01:25:51,Sarjapur,976.18,117.56,90.0,45.0,7.81,1.88,0.0
2025-11-01 02:10:51,Sarjapur,555.48,260.53,90.0,45.0,8.09,3.54,0.0
2025-11-01 02:55:51,Sarjapur,1099.06,224.36,90.0,45.0,7.14,2.02,0.03
2025-11-01 03:40:51,Sarjapur,250.18,210.83,90.0,45.0,7.85,3.1,0.04
2025-11-01 04:25:51,Sarjapur,967.41,422.6,112.97,45.0,7.58,2.36,0.02
2025-11-01 05:10:51,Sarjapur,446.01,169.21,90.0,45.0,7.49,2.39,0.04
2025-11-01 05:55:51,Sarjapur,926.28,227.51,90.0,45.0,8.07,2.98,0.0
2025-11-01 06:40:51,Sarjapur,778.21,310.12,90.83,45.0,8.03,2.39,0.02
2025-11-01 07:25:51,Sarjapur,465.72,109.53,90.0,45.0,7.22,1.65,0.03
2025-11-01 08:10:51,Sarjapur,883.37,380.86,92.49,45.0,7.79,2.65,0.01
2025-11-01 08:55:51,Sarjapur,992.38,298.83,90.0,45.0,7.32,1.52,0.01
2025-11-01 09:40:51,Sarjapur,224.41,221.9,90.0,45.0,7.17,2.07,0.03
2025-11-01 10:25:51,Sarjapur,547.82,136.82,90.0,45.0,8.02,1.43,0.03
2025-11-01 11:10:51,Sarjapur,783.71,430.35,114.85,45.0,8.14,2.6,0.03
2025-11-01 11:55:51,Sarjapur,468.44,145.78,90.0,45.0,7.58,1.39,0.03
2025-11-01 12:40:51,Sarjapur,533.96,136.08,90.0,45.0,7.71,1.74,0.01
2025-11-01 13:25:51,Sarjapur,655.69,183.33,90.0,45.0,7.28,3.21,0.02
2025-11-01 14:10:51,Sarjapur,221.73,183.94,90.0,45.0,7.61,3.51,0.0
2025-11-01 14:55:51,Sarjapur,857.99,390.04,99.95,45.0,7.24,2.67,0.01
2025-11-01 15:40:51,Sarjapur,481.41,209.16,90.0,45.0,7.79,2.81,0.02
2025-11-01 16:25:51,Sarjapur,621.85,138.57,90.0,45.0,7.64,1.73,0.01
2025-11-01 17:10:51,Sarjapur,324.14,416.86,118.16,45.0,8.21,3.66,0.04
2025-11-01 17:55:51,Sarjapur,445.27,124.93,90.0,45.0,7.37,3.98,0.03
2025-11-01 18:40:51,Sarjapur,291.95,91.47,90.0,45.0,8.29,2.97,0.04
2025-11-01 19:25:51,Sarjapur,638.75,395.35,115.43,45.0,7.57,1.59,0.03
2025-11-01 20:10:51,Sarjapur,686.3,353.94,90.0,45.0,7.77,2.75,0.04
2025-11-01 20:55:51,Sarjapur,610.82,439.19,116.68,45.0,7.95,1.9,0.04
2025-11-01 21:40:51,Sarjapur,388.51,228.86,90.0,45.0,7.23,1.9,0.02
2025-11-01 22:25:51,Sarjapur,652.28,440.82,116.59,45.0,8.14,4.13,0.01
2025-11-01 23:10:51,Sarjapur,555.12,174.85,90.0,45.0,7.14,1.39,0.01
2025-11-01 23:55:51,Sarjapur,598.82,231.19,90.0,45.0,7.36,2.56,0.0
2025-11-02 00:40:51,Sarjapur,720.88,246.01,90.0,45.0,8.09,2.01,0.02
2025-11-02 01:25:51,Sarjapur,633.24,154.05,90.0,45.0,8.1,4.07,0.0
2025-11-02 02:10:51,Sarjapur,1023.91,222.94,90.0,45.0,7.57,1.2,0.01
2025-11-02 02:55:51,Sarjapur,836.31,219.45,90.0,45.0,7.74,2.08,0.01
2025-11-02 03:40:51,Sarjapur,930.49,253.49,90.0,45.0,7.48,2.74,0.02
2025-11-02 04:25:51,Sarjapur,854.62,407.8,128.08,45.0,7.38,1.82,0.01
2025-11-02 05:10:51,Sarjapur,452.69,241.39,90.0,45.0,7.9,1.59,0.01
2025-11-02 05:55:51,Sarjapur,353.02,417.79,105.33,45.0,7.39,3.64,0.02
2025-11-02 06:40:51,Sarjapur,677.73,376.54,94.09,45.0,7.87,3.52,0.03
2025-11-02 07:25:51,Sarjapur,268.84,283.18,90.0,45.0,8.23,4.17,0.03
2025-11-02 08:10:51,Sarjapur,951.5,383.08,101.26,45.0,7.75,1.6,0.02
2025-11-02 08:55:51,Sarjapur,521.41,109.71,90.0,45.0,7.3,3.12,0.0
2025-11-02 09:40:51,Sarjapur,648.87,207.26,90.0,45.0,7.28,2.48,0.04
2025-11-02 10:25:51,Sarjapur,210.94,280.54,90.0,45.0,8.13,2.26,0.01
2025-11-02 11:10:51,Sarjapur,615.96,215.2,90.0,45.0,8.21,1.96,0.04
2025-11-02 11:55:51,Sarjapur,496.27,322.81,90.0,45.0,7.88,2.44,0.03
2025-11-02 12:40:51,Sarjapur,968.15,263.44,90.0,45.0,7.77,3.75,0.03
2025-11-02 13:25:51,Sarjapur,384.62,398.66,108.29,45.0,7.39,2.9,0.01
2025-11-02 14:10:51,Sarjapur,427.95,128.3,90.0,45.0,7.95,3.8,0.03
2025-11-02 14:55:51,Sarjapur,813.54,384.42,92.79,45.0,8.23,1.46,0.01
2025-11-02 15:40:51,Sarjapur,445.92,257.14,90.0,45.0,7.44,4.03,0.04
2025-11-02 16:25:51,Sarjapur,746.78,139.78,90.0,45.0,7.93,1.9,0.04
2025-11-02 17:10:51,Sarjapur,939.23,267.12,90.0,45.0,7.65,3.93,0.0
2025-11-02 17:55:51,Sarjapur,601.88,273.79,90.0,45.0,7.31,1.81,0.03
2025-11-02 18:40:51,Sarjapur,533.39,291.57,90.0,45.0,7.77,3.94,0.02
2025-11-02 19:25:51,Sarjapur,349.41,332.01,97.87,45.0,8.01,3.36,0.02
2025-11-02 20:10:51,Sarjapur,538.97,338.1,95.95,45.0,8.01,2.14,0.01
2025-11-02 20:55:51,Sarjapur,310.51,448.59,113.12,45.0,8.17,1.58,0.01
2025-11-02 21:40:51,Sarjapur,585.84,417.13,115.8,45.0,8.27,4.2,0.03
2025-11-02 22:25:51,Sarjapur,288.38,432.44,114.31,45.0,7.61,1.32,0.03
2025-11-02 23:10:51,Sarjapur,689.74,138.93,90.0,45.0,7.15,3.15,0.01
2025-11-02 23:55:51,Sarjapur,237.64,335.49,103.1,45.0,8.07,1.88,0.04
2025-11-03 00:40:51,Sarjapur,470.75,408.85,107.32,45.0,7.9,3.93,0.0
2025-11-03 01:25:51,Sarjapur,577.26,437.66,115.21,45.0,8.05,2.35,0.02
2025-11-03 02:10:51,Sarjapur,706.69,260.33,90.0,45.0,7.96,2.45,0.04
2025-11-03 02:55:51,Sarjapur,604.82,126.01,90.0,45.0,7.86,2.95,0.04
2025-11-03 03:40:51,Sarjapur,701.72,124.12,90.0,45.0,7.82,2.65,0.01
2025-11-03 04:25:51,Sarjapur,574.71,313.29,90.0,45.0,7.41,3.56,0.03
2025-11-03 05:10:51,Sarjapur,572.48,201.62,90.0,45.0,8.06,2.63,0.01
2025-11-03 05:55:51,Sarjapur,640.27,361.46,106.29,45.0,7.12,1.77,0.02
2025-11-03 06:40:51,Sarjapur,458.27,365.12,96.81,45.0,7.84,3.22,0.01
2025-11-03 07:25:51,Sarjapur,390.04,414.73,101.56,45.0,7.51,4.01,0.03
2025-11-03 08:10:51,Sarjapur,281.83,367.57,117.59,45.0,7.9,3.17,0.02
2025-11-03 08:55:51,Sarjapur,1070.15,88.89,90.0,45.0,8.16,3.41,0.01
2025-11-03 09:40:51,Sarjapur,583.91,371.41,108.94,45.0,8.12,4.02,0.02
2025-11-03 10:25:51,Sarjapur,650.14,368.62,90.61,45.0,7.74,1.57,0.02
2025-11-03 11:10:51,Sarjapur,390.48,268.96,90.0,45.0,8.27,1.98,0.02
2025-11-03 11:55:51,Sarjapur,279.09,398.99,126.46,45.0,7.95,2.1,0.02
2025-11-03 12:40:51,Sarjapur,593.76,258.8,90.0,45.0,7.84,1.46,0.02
2025-11-03 13:25:51,Sarjapur,233.77,223.71,90.0,45.0,7.76,1.49,0.03
2025-11-03 14:10:51,Sarjapur,1048.24,223.95,90.0,45.0,7.41,4.07,0.0
2025-11-03 14:55:51,Sarjapur,236.23,334.69,90.0,45.0,7.13,3.81,0.02
2025-11-03 15:40:51,Sarjapur,639.09,402.14,121.89,45.0,7.25,1.96,0.04
2025-11-03 16:25:51,Sarjapur,756.39,274.08,90.0,45.0,7.68,3.4,0.02
2025-11-03 17:10:51,Sarjapur,993.44,304.13,90.0,45.0,7.88,1.21,0.03
2025-11-03 17:55:51,Sarjapur,521.08,337.98,90.0,45.0,7.76,3.03,0.01
2025-11-03 18:40:51,Sarjapur,479.09,436.39,130.55,45.0,8.18,1.47,0.01
2025-11-03 19:25:51,Sarjapur,288.74,125.97,90.0,45.0,7.18,2.71,0.03
2025-11-03 20:10:51,Sarjapur,891.16,119.83,90.0,45.0,8.11,2.69,0.03
2025-11-03 20:55:51,Sarjapur,300.52,345.47,90.0,45.0,8.07,2.96,0.03
2025-11-03 21:40:51,Sarjapur,807.23,118.2,90.0,45.0,8.11,1.32,0.03
2025-11-03 22:25:51,Sarjapur,649.08,310.35,92.55,45.0,7.96,4.12,0.03
2025-11-03 23:10:51,Sarjapur,546.92,125.56,90.0,45.0,7.97,3.4,0.0
2025-11-03 23:55:51,Sarjapur,671.31,241.61,90.0,45.0,7.59,3.5,0.0
2025-11-04 00:40:51,Sarjapur,514.36,329.6,95.04,45.0,7.21,2.75,0.03
2025-11-04 01:25:51,Sarjapur,422.38,370.52,109.81,45.0,8.01,3.42,0.02
2025-11-04 02:10:51,Sarjapur,475.42,185.93,90.0,45.0,7.44,2.63,0.01
2025-11-04 02:55:51,Sarjapur,569.45,379.91,105.92,45.0,7.92,1.43,0.02
2025-11-04 03:40:51,Sarjapur,364.8,275.71,90.0,45.0,7.98,3.68,0.03
2025-11-04 04:25:51,Sarjapur,712.3,146.25,90.0,45.0,7.82,2.71,0.02
2025-11-04 05:10:51,Sarjapur,627.32,433.47,121.28,45.0,7.19,3.98,0.04
2025-11-04 05:55:51,Sarjapur,1035.3,396.34,113.1,45.0,7.97,1.49,0.01
2025-11-04 06:40:51,Sarjapur,943.69,169.41,90.0,45.0,7.25,3.92,0.03
2025-11-04 07:25:51,Sarjapur,572.45,223.2,90.0,45.0,7.66,3.45,0.01
2025-11-04 08:10:51,Sarjapur,363.53,326.56,90.0,45.0,7.89,3.79,0.03
2025-11-04 08:55:51,Sarjapur,768.84,241.53,90.0,45.0,7.82,3.17,0.0
2025-11-04 09:40:51,Sarjapur,350.01,371.53,115.04,45.0,7.68,3.37,0.03
2025-11-04 10:25:51,Sarjapur,221.74,379.56,114.32,45.0,7.24,1.53,0.03
2025-11-04 11:10:51,Sarjapur,1062.9,379.86,94.81,45.0,8.22,3.26,0.03
2025-11-04 11:55:51,Sarjapur,666.83,416.07,107.94,45.0,7.36,4.02,0.03
2025-11-04 12:40:51,Sarjapur,471.08,274.46,90.0,45.0,7.4,4.06,0.04
2025-11-04 13:25:51,Sarjapur,543.19,359.35,100.81,45.0,7.95,1.98,0.01
2025-11-04 14:10:51,Sarjapur,760.34,333.19,90.0,45.0,7.44,2.99,0.02
2025-11-04 14:55:51,Sarjapur,423.56,420.84,118.64,45.0,7.23,1.88,0.01
2025-11-04 15:40:51,Sarjapur,1022.45,146.54,90.0,45.0,7.17,2.47,0.04
2025-11-04 16:25:51,Sarjapur,459.1,362.25,108.48,45.0,7.67,2.33,0.0
2025-11-04 17:10:51,Sarjapur,262.63,223.86,90.0,45.0,8.18,3.64,0.04
2025-11-04 17:55:51,Sarjapur,386.19,124.4,90.0,45.0,8.04,1.51,0.02
2025-11-04 18:40:51,Sarjapur,852.25,435.83,112.86,45.0,7.31,2.06,0.02
2025-11-04 19:25:51,Sarjapur,257.58,322.98,103.36,45.0,7.74,1.53,0.01
2025-11-04 20:10:51,Sarjapur,632.41,280.94,90.0,45.0,7.22,3.45,0.03
2025-11-04 20:55:51,Sarjapur,518.13,351.87,90.0,45.0,7.51,2.43,0.01
2025-11-04 21:40:51,Sarjapur,662.14,377.3,121.39,45.0,8.07,1.81,0.02
2025-11-04 22:25:51,Sarjapur,467.42,260.31,90.0,45.0,7.59,2.08,0.02
2025-11-04 23:10:51,Sarjapur,719.67,425.68,104.27,45.0,8.05,3.18,0.02
2025-11-04 23:55:51,Sarjapur,734.91,179.26,90.0,45.0,7.37,1.94,0.03
2025-11-05 00:40:51,Sarjapur,726.26,352.5,98.89,45.0,8.22,3.02,0.03
2025-11-05 01:25:51,Sarjapur,249.22,272.86,90.0,45.0,8.29,3.92,0.01
2025-11-05 02:10:51,Sarjapur,704.4,293.32,90.0,45.0,7.71,1.37,0.01
2025-11-05 02:55:51,Sarjapur,946.37,140.84,90.0,45.0,7.33,1.31,0.03
2025-11-05 03:40:51,Sarjapur,1082.23,152.12,90.0,45.0,8.14,2.35,0.02
2025-11-05 04:25:51,Sarjapur,289.67,174.36,90.0,45.0,8.06,2.61,0.03
2025-11-05 05:10:51,Sarjapur,897.92,121.92,90.0,45.0,7.28,3.5,0.02
2025-11-05 05:55:51,Sarjapur,733.64,126.95,90.0,45.0,7.63,1.36,0.03
2025-11-05 06:40:51,Sarjapur,210.96,278.09,90.0,45.0,8.15,1.28,0.04
2025-11-05 07:25:51,Sarjapur,1009.87,348.0,92.42,45.0,8.01,1.21,0.0
2025-11-05 08:10:51,Sarjapur,455.91,142.52,90.0,45.0,7.13,3.48,0.01
2025-11-05 08:55:51,Sarjapur,304.05,213.97,90.0,45.0,7.71,1.72,0.03
2025-11-05 09:40:51,Sarjapur,756.62,276.03,90.0,45.0,8.3,3.94,0.02
2025-11-05 10:25:51,Sarjapur,474.51,236.8,90.0,45.0,8.27,3.51,0.03
2025-11-05 11:10:51,Sarjapur,768.08,376.06,95.6,45.0,8.06,3.56,0.0
2025-11-05 11:55:51,Sarjapur,788.82,159.0,90.0,45.0,7.58,3.49,0.01
2025-11-05 12:40:51,Sarjapur,743.61,202.22,90.0,45.0,7.77,1.73,0.03
2025-11-05 13:25:51,Sarjapur,655.41,421.05,104.89,45.0,8.13,2.23,0.04
2025-11-05 14:10:51,Sarjapur,274.09,359.28,96.23,45.0,7.56,2.67,0.03
2025-11-05 14:55:51,Sarjapur,217.25,417.63,133.52,45.0,7.82,1.26,0.03
2025-11-05 15:40:51,Sarjapur,351.61,227.35,90.0,45.0,7.93,2.21,0.01
2025-11-05 16:25:51,Sarjapur,684.88,328.89,96.63,45.0,7.29,2.04,0.03
2025-11-05 17:10:51,Sarjapur,949.47,89.91,90.0,45.0,7.12,1.84,0.02
2025-11-05 17:55:51,Sarjapur,605.25,214.76,90.0,45.0,7.51,1.23,0.01
2025-11-05 18:40:51,Sarjapur,751.24,104.56,90.0,45.0,8.05,3.11,0.01
2025-11-05 19:25:51,Sarjapur,418.35,143.8,90.0,45.0,7.41,1.67,0.01
2025-11-05 20:10:51,Sarjapur,944.26,127.24,90.0,45.0,7.93,2.73,0.02
2025-11-05 20:55:51,Sarjapur,952.57,398.89,116.65,45.0,8.24,1.77,0.03
2025-11-05 21:40:51,Sarjapur,882.23,306.59,90.0,45.0,7.48,3.13,0.04
